subNo index mean periodicity testLevel pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
117.0000 1.0000 0.0000 0.0000 11.0000 2 -1.0000 1.0000 2.0550 0.0000 10.0000 -2.0000 -6.0000 2.0000 -10.0000 6.0000 0.2267 0.2536 0.3331 0.2447 0.1912 1.2494 1.8441 3.3418 
117.0000 2.0000 -2.0000 1.0000 -11.0000 8 1.0000 1.0000 1.9170 0.0000 8.0000 0.0000 -12.0000 4.0000 -8.0000 -4.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7668 3.2759 
117.0000 3.0000 0.0000 1.0000 -11.0000 8 1.0000 1.0000 2.6920 0.0000 -6.0000 6.0000 10.0000 -10.0000 2.0000 -2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9263 3.4259 
117.0000 4.0000 4.0000 1.0000 -11.0000 8 1.0000 1.0000 2.4460 0.0000 6.0000 -2.0000 -6.0000 14.0000 2.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8760 3.3758 
117.0000 5.0000 2.0000 0.0000 11.0000 2 -1.0000 1.0000 2.4060 0.0000 -8.0000 4.0000 8.0000 0.0000 12.0000 -4.0000 0.3386 0.2403 0.2039 0.1536 0.3179 1.2544 1.7959 3.2968 
117.0000 6.0000 -2.0000 1.0000 -9.0000 8 1.0000 1.0000 2.6860 0.0000 -8.0000 4.0000 8.0000 -12.0000 0.0000 -4.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8218 3.3258 
117.0000 7.0000 2.0000 1.0000 9.0000 2 -1.0000 1.0000 3.1040 0.0000 -8.0000 4.0000 12.0000 0.0000 8.0000 -4.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9206 3.4258 
117.0000 8.0000 -4.0000 1.0000 -9.0000 8 1.0000 1.0000 1.9610 0.0000 -14.0000 -2.0000 6.0000 -6.0000 2.0000 -10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8602 3.3593 
117.0000 9.0000 -2.0000 1.0000 9.0000 2 -1.0000 1.0000 2.1830 0.0000 -8.0000 0.0000 8.0000 -4.0000 4.0000 -12.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9887 3.4760 
117.0000 10.0000 -2.0000 0.0000 9.0000 2 -1.0000 1.0000 2.6190 0.0000 -12.0000 -4.0000 4.0000 -8.0000 8.0000 0.0000 0.1992 0.2301 0.3462 0.1653 0.3002 1.2410 1.9387 3.4170 
117.0000 11.0000 2.0000 1.0000 -7.0000 8 1.0000 1.0000 2.3190 0.0000 12.0000 4.0000 -4.0000 8.0000 -8.0000 0.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8969 3.4094 
