subNo index mean periodicity testLevel pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
9.0000 1.0000 4.0000 1.0000 11.0000 2 -1.0000 1.0000 1.8570 0.0000 2.0000 10.0000 14.0000 -6.0000 6.0000 -2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9972 3.4927 
9.0000 2.0000 4.0000 1.0000 -11.0000 8 1.0000 1.0000 1.6600 0.0000 -2.0000 10.0000 14.0000 -6.0000 6.0000 2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9295 3.4260 
9.0000 3.0000 2.0000 0.0000 -11.0000 8 1.0000 1.0000 1.3200 0.0000 -8.0000 4.0000 8.0000 0.0000 12.0000 -4.0000 0.1504 0.3685 0.1551 0.2315 0.3507 1.2562 1.8829 3.3822 
9.0000 4.0000 4.0000 1.0000 -11.0000 8 1.0000 1.0000 1.2920 0.0000 10.0000 2.0000 -6.0000 6.0000 -2.0000 14.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8300 3.3260 
9.0000 5.0000 2.0000 0.0000 -11.0000 8 1.0000 1.0000 1.6860 0.0000 -4.0000 4.0000 8.0000 0.0000 12.0000 -8.0000 0.2630 0.1562 0.2349 0.3459 0.2535 1.2534 1.9359 3.4292 
9.0000 6.0000 4.0000 0.0000 9.0000 2 -1.0000 1.0000 1.3700 0.0000 14.0000 6.0000 -2.0000 10.0000 -6.0000 2.0000 0.2104 0.3409 0.2700 0.2356 0.1831 1.2401 1.9081 3.3993 
9.0000 7.0000 0.0000 0.0000 -7.0000 8 1.0000 1.0000 1.4040 0.0000 -10.0000 -2.0000 10.0000 -6.0000 6.0000 2.0000 0.3723 0.1612 0.2307 0.1867 0.3005 1.2514 1.9810 3.4938 
9.0000 8.0000 0.0000 0.0000 5.0000 2 -1.0000 1.0000 3.1400 0.0000 6.0000 -6.0000 -10.0000 10.0000 -2.0000 2.0000 0.3419 0.1859 0.2799 0.2077 0.2431 1.2585 1.9838 3.5012 
9.0000 9.0000 0.0000 1.0000 -3.0000 8 1.0000 1.0000 2.3520 0.0000 10.0000 -2.0000 -10.0000 2.0000 -6.0000 6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9614 3.4594 
9.0000 10.0000 0.0000 1.0000 3.0000 8 1.0000 0.0000 3.1650 0.0000 -2.0000 6.0000 10.0000 -10.0000 2.0000 -6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7520 3.2592 
9.0000 11.0000 -2.0000 0.0000 3.0000 8 1.0000 0.0000 3.4560 1.0000 -12.0000 0.0000 8.0000 -4.0000 4.0000 -8.0000 0.2553 0.1874 0.3434 0.2047 0.2619 1.2527 1.8065 3.3118 
9.0000 12.0000 -2.0000 1.0000 -3.9900 NR 0.0000 0.0000 0.0000 1.0000 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9821 3.4758 
9.0000 13.0000 -2.0000 1.0000 -3.9900 8 1.0000 1.0000 1.9730 1.0000 -12.0000 -4.0000 8.0000 -8.0000 4.0000 0.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8898 3.3926 
9.0000 14.0000 -2.0000 0.0000 3.9900 8 1.0000 0.0000 4.5580 1.0000 -8.0000 4.0000 8.0000 -12.0000 0.0000 -4.0000 0.1533 0.3801 0.2137 0.2630 0.2353 1.2454 1.8480 3.3379 
