subNo index block mean periodicity testLevel pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
26.0000 59.0000 1.0000 4.0000 1.0000 -3.5000 2 1.0000 1.0000 3.3400 10.0000 -2.0000 -6.0000 14.0000 2.0000 6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9773 3.4760 
26.0000 34.0000 1.0000 0.0000 1.0000 7.0000 8 -1.0000 1.0000 3.7500 6.0000 -2.0000 -6.0000 2.0000 -10.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7986 3.2925 
26.0000 3.0000 1.0000 -4.0000 1.0000 -3.5000 8 -1.0000 0.0000 4.4960 -10.0000 -2.0000 6.0000 -6.0000 2.0000 -14.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8021 3.2925 
26.0000 46.0000 1.0000 2.0000 1.0000 0.0000 NR 0.0000 0.0000 0.0000 12.0000 0.0000 -8.0000 4.0000 -4.0000 8.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8483 3.3425 
26.0000 48.0000 1.0000 2.0000 1.0000 7.0000 8 -1.0000 1.0000 3.3040 8.0000 0.0000 -8.0000 4.0000 -4.0000 12.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9236 3.4092 
26.0000 67.0000 1.0000 4.0000 0.0000 0.0000 8 -1.0000 0.0000 3.3050 -2.0000 10.0000 14.0000 -6.0000 6.0000 2.0000 0.1948 0.3381 0.2997 0.1586 0.2604 1.2516 1.8224 3.3274 
26.0000 8.0000 1.0000 -4.0000 0.0000 -10.5000 2 1.0000 1.0000 4.4140 -14.0000 -2.0000 2.0000 -6.0000 6.0000 -10.0000 0.2797 0.1769 0.2490 0.2127 0.3315 1.2500 1.8215 3.3259 
26.0000 16.0000 1.0000 -2.0000 1.0000 -7.0000 2 1.0000 1.0000 2.8700 0.0000 -8.0000 -12.0000 8.0000 -4.0000 4.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8074 3.3092 
26.0000 52.0000 1.0000 2.0000 0.0000 -3.5000 2 1.0000 1.0000 3.8490 -8.0000 0.0000 8.0000 -4.0000 12.0000 4.0000 0.2664 0.3947 0.1681 0.2331 0.1905 1.2528 1.8580 3.3619 
26.0000 26.0000 1.0000 -2.0000 0.0000 3.5000 2 1.0000 0.0000 4.3850 -12.0000 -4.0000 4.0000 -8.0000 8.0000 0.0000 0.1713 0.2396 0.2850 0.2030 0.3425 1.2415 1.9740 3.4675 
26.0000 10.0000 1.0000 -4.0000 0.0000 -3.5000 2 1.0000 1.0000 4.7080 6.0000 -6.0000 -14.0000 -2.0000 -10.0000 2.0000 0.2236 0.2941 0.2020 0.1501 0.3810 1.2507 1.7701 3.2599 
26.0000 43.0000 1.0000 2.0000 1.0000 -10.5000 8 -1.0000 0.0000 1.2780 0.0000 8.0000 12.0000 -8.0000 4.0000 -4.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8615 3.3592 
