subNo index mean periodicity testLevel pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
18.0000 1.0000 2.0000 1.0000 11.0000 2 1.0000 0.0000 1.1630 0.0000 4.0000 -4.0000 -8.0000 12.0000 0.0000 8.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8746 3.3759 
18.0000 2.0000 4.0000 0.0000 -11.0000 2 1.0000 1.0000 1.5800 0.0000 -2.0000 10.0000 14.0000 -6.0000 6.0000 2.0000 0.2607 0.2091 0.2780 0.3098 0.1842 1.2418 1.8159 3.3009 
18.0000 3.0000 -4.0000 1.0000 11.0000 8 -1.0000 1.0000 1.5970 0.0000 2.0000 -6.0000 -10.0000 -2.0000 -14.0000 6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8812 3.3759 
18.0000 4.0000 -2.0000 1.0000 11.0000 8 -1.0000 1.0000 1.2500 0.0000 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8908 3.3925 
18.0000 5.0000 0.0000 1.0000 -11.0000 8 -1.0000 0.0000 1.7460 0.0000 -10.0000 2.0000 10.0000 -2.0000 6.0000 -6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7897 3.2925 
18.0000 6.0000 2.0000 0.0000 -11.0000 2 1.0000 1.0000 2.0270 0.0000 8.0000 0.0000 -4.0000 4.0000 -8.0000 12.0000 0.1898 0.3621 0.2337 0.3083 0.1578 1.2518 1.9075 3.3945 
18.0000 7.0000 -4.0000 1.0000 -9.0000 8 -1.0000 0.0000 1.3250 0.0000 6.0000 -6.0000 -14.0000 -2.0000 -10.0000 2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7531 3.2592 
18.0000 8.0000 -4.0000 1.0000 9.0000 8 -1.0000 1.0000 1.8670 0.0000 6.0000 -2.0000 -10.0000 2.0000 -14.0000 -6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9302 3.4426 
18.0000 9.0000 4.0000 0.0000 9.0000 2 1.0000 0.0000 1.4530 1.0000 10.0000 2.0000 -2.0000 6.0000 -6.0000 14.0000 0.1526 0.3305 0.1626 0.2315 0.3803 1.2575 1.9253 3.4335 
18.0000 10.0000 -2.0000 0.0000 -9.9900 8 -1.0000 0.0000 0.8950 1.0000 -12.0000 0.0000 4.0000 -4.0000 8.0000 -8.0000 0.2024 0.3005 0.2063 0.2439 0.3069 1.2600 1.9431 3.4525 
18.0000 11.0000 4.0000 0.0000 -10.9800 8 -1.0000 0.0000 1.1140 1.0000 14.0000 6.0000 -6.0000 10.0000 -2.0000 2.0000 0.1573 0.2307 0.2929 0.2519 0.3167 1.2496 1.8572 3.3588 
18.0000 12.0000 2.0000 1.0000 -11.0000 8 -1.0000 0.0000 4.1320 1.0000 -8.0000 0.0000 8.0000 -4.0000 12.0000 4.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8550 3.3592 
18.0000 13.0000 4.0000 0.0000 11.0000 8 -1.0000 1.0000 2.2700 2.0000 -6.0000 2.0000 14.0000 -2.0000 10.0000 6.0000 0.3579 0.2153 0.1590 0.2420 0.2678 1.2421 1.8330 3.3181 
18.0000 14.0000 -2.0000 1.0000 -10.6700 8 -1.0000 0.0000 0.9750 2.0000 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7686 3.2591 
18.0000 15.0000 -4.0000 0.0000 10.6700 2 1.0000 0.0000 0.7960 3.0000 6.0000 -6.0000 -14.0000 -2.0000 -10.0000 2.0000 0.3497 0.2148 0.2752 0.1631 0.2535 1.2562 1.8195 3.3153 
18.0000 16.0000 -2.0000 0.0000 11.0000 8 -1.0000 1.0000 1.4100 4.0000 4.0000 -4.0000 -8.0000 0.0000 -12.0000 8.0000 0.2676 0.3314 0.2367 0.1646 0.2542 1.2544 1.8685 3.3636 
18.0000 17.0000 -2.0000 0.0000 10.6700 2 1.0000 0.0000 1.0050 5.0000 4.0000 -4.0000 -12.0000 0.0000 -8.0000 8.0000 0.2422 0.2156 0.2551 0.2000 0.3455 1.2585 1.7833 3.2842 
