subNo index block mean periodicity testLevel pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
19.0000 33.0000 1.0000 0.0000 1.0000 3.0000 2 -1.0000 1.0000 1.0130 10.0000 2.0000 -6.0000 6.0000 -10.0000 -2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9844 3.4759 
19.0000 1.0000 1.0000 -4.0000 1.0000 -9.0000 8 1.0000 1.0000 1.0410 6.0000 -2.0000 -10.0000 2.0000 -14.0000 -6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9646 3.4592 
19.0000 47.0000 1.0000 2.0000 1.0000 3.0000 2 -1.0000 1.0000 1.9660 12.0000 0.0000 -4.0000 4.0000 -8.0000 8.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9099 3.4092 
19.0000 24.0000 1.0000 -2.0000 0.0000 -3.0000 8 1.0000 1.0000 1.1170 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.2263 0.1679 0.3382 0.2829 0.2271 1.2425 1.8517 3.3516 
19.0000 59.0000 1.0000 4.0000 1.0000 -3.0000 8 1.0000 1.0000 2.4110 14.0000 2.0000 -6.0000 6.0000 -2.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7710 3.2757 
19.0000 37.0000 1.0000 0.0000 0.0000 -6.0000 8 1.0000 1.0000 1.1410 -6.0000 2.0000 6.0000 -2.0000 10.0000 -10.0000 0.1696 0.2051 0.2910 0.3708 0.2195 1.2561 1.7752 3.2819 
19.0000 68.0000 1.0000 4.0000 0.0000 3.0000 2 -1.0000 1.0000 2.5010 14.0000 2.0000 -2.0000 6.0000 -6.0000 10.0000 0.1912 0.3577 0.1525 0.2429 0.3073 1.2515 1.8737 3.3775 
19.0000 52.0000 1.0000 2.0000 0.0000 -3.0000 2 -1.0000 0.0000 1.5780 -8.0000 0.0000 8.0000 -4.0000 12.0000 4.0000 0.2888 0.1734 0.2528 0.3168 0.2095 1.2413 1.8013 3.3006 
19.0000 9.0000 1.0000 -4.0000 0.0000 -6.0000 8 1.0000 1.0000 1.9320 -14.0000 -2.0000 6.0000 -6.0000 2.0000 -10.0000 0.2026 0.2765 0.1887 0.3750 0.2134 1.2563 1.9848 3.4989 
19.0000 40.0000 1.0000 0.0000 0.0000 3.0000 2 -1.0000 1.0000 1.5210 10.0000 -2.0000 -10.0000 2.0000 -6.0000 6.0000 0.2920 0.2513 0.1741 0.2875 0.2389 1.2438 1.8233 3.3197 
19.0000 44.0000 1.0000 2.0000 1.0000 -6.0000 2 -1.0000 0.0000 2.9010 -8.0000 4.0000 8.0000 0.0000 12.0000 -4.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9811 3.4760 
19.0000 41.0000 1.0000 0.0000 0.0000 6.0000 2 -1.0000 1.0000 1.3150 10.0000 2.0000 -10.0000 6.0000 -6.0000 -2.0000 0.2588 0.2086 0.3471 0.1707 0.2654 1.2506 1.8165 3.3097 
19.0000 29.0000 1.0000 0.0000 1.0000 -9.0000 8 1.0000 1.0000 1.2430 -10.0000 2.0000 6.0000 -2.0000 10.0000 -6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9435 3.4426 
19.0000 2.0000 1.0000 -4.0000 1.0000 -6.0000 8 1.0000 1.0000 2.7760 -14.0000 -6.0000 2.0000 -10.0000 6.0000 -2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8677 3.3592 
19.0000 34.0000 1.0000 0.0000 1.0000 6.0000 2 -1.0000 1.0000 2.1190 6.0000 -2.0000 -10.0000 2.0000 -6.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8704 3.3758 
19.0000 64.0000 1.0000 4.0000 0.0000 -9.0000 8 1.0000 1.0000 1.4980 10.0000 2.0000 -2.0000 6.0000 -6.0000 14.0000 0.2190 0.2821 0.1897 0.2288 0.3235 1.2431 1.8158 3.3189 
19.0000 5.0000 1.0000 -4.0000 1.0000 3.0000 2 -1.0000 1.0000 0.9520 -14.0000 -6.0000 2.0000 -10.0000 6.0000 -2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9904 3.4925 
19.0000 7.0000 1.0000 -4.0000 1.0000 9.0000 2 -1.0000 1.0000 1.4240 -10.0000 -2.0000 6.0000 -6.0000 2.0000 -14.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7647 3.2592 
19.0000 18.0000 1.0000 -2.0000 1.0000 0.0000 2 -1.0000 0.0000 0.8490 4.0000 -8.0000 -12.0000 8.0000 -4.0000 0.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9863 3.4926 
19.0000 63.0000 1.0000 4.0000 1.0000 9.0000 2 -1.0000 1.0000 0.9060 14.0000 2.0000 -2.0000 6.0000 -6.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9643 3.4592 
