subNo index mean periodicity testLevel pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
13.0000 1.0000 4.0000 1.0000 11.0000 2 -1.0000 1.0000 1.7230 0.0000 -6.0000 2.0000 14.0000 -2.0000 10.0000 6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8719 3.3760 
13.0000 2.0000 0.0000 0.0000 11.0000 2 -1.0000 1.0000 1.1500 0.0000 -10.0000 -2.0000 10.0000 -6.0000 6.0000 2.0000 0.2783 0.3153 0.1817 0.2859 0.1831 1.2443 1.8546 3.3534 
13.0000 3.0000 4.0000 1.0000 11.0000 2 -1.0000 1.0000 1.5310 0.0000 -6.0000 2.0000 10.0000 -2.0000 14.0000 6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9643 3.4592 
13.0000 4.0000 -2.0000 0.0000 11.0000 2 -1.0000 1.0000 2.5320 0.0000 8.0000 -4.0000 -12.0000 0.0000 -8.0000 4.0000 0.2024 0.2463 0.3502 0.2741 0.1748 1.2478 1.8489 3.3405 
13.0000 5.0000 2.0000 1.0000 -9.0000 8 1.0000 1.0000 1.2280 0.0000 12.0000 4.0000 -8.0000 8.0000 -4.0000 0.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9008 3.3925 
13.0000 6.0000 -4.0000 0.0000 -9.0000 8 1.0000 1.0000 0.5990 0.0000 6.0000 -2.0000 -10.0000 2.0000 -14.0000 -6.0000 0.1991 0.1565 0.2952 0.3539 0.2544 1.2590 1.8198 3.3183 
13.0000 7.0000 -4.0000 1.0000 7.0000 2 -1.0000 1.0000 3.0140 0.0000 -10.0000 2.0000 6.0000 -14.0000 -2.0000 -6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8814 3.3759 
13.0000 8.0000 0.0000 0.0000 -7.0000 8 1.0000 1.0000 1.4470 0.0000 -10.0000 2.0000 6.0000 -2.0000 10.0000 -6.0000 0.2024 0.3005 0.2063 0.2439 0.3069 1.2600 1.9431 3.4525 
13.0000 9.0000 4.0000 0.0000 -5.0000 8 1.0000 1.0000 2.6210 0.0000 14.0000 6.0000 -6.0000 10.0000 -2.0000 2.0000 0.1573 0.2307 0.2929 0.2519 0.3167 1.2496 1.8572 3.3588 
13.0000 10.0000 2.0000 1.0000 -3.0000 8 1.0000 1.0000 3.3800 0.0000 -8.0000 0.0000 8.0000 -4.0000 12.0000 4.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8550 3.3591 
13.0000 11.0000 4.0000 0.0000 3.0000 2 -1.0000 1.0000 1.9220 0.0000 -6.0000 2.0000 14.0000 -2.0000 10.0000 6.0000 0.3579 0.2153 0.1590 0.2420 0.2678 1.2421 1.8330 3.3345 
13.0000 12.0000 -2.0000 1.0000 -1.0000 8 1.0000 1.0000 3.7770 0.0000 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7686 3.2759 
13.0000 13.0000 -4.0000 0.0000 1.0000 8 1.0000 0.0000 0.8410 1.0000 6.0000 -6.0000 -14.0000 -2.0000 -10.0000 2.0000 0.3497 0.2148 0.2752 0.1631 0.2535 1.2562 1.8195 3.3319 
13.0000 14.0000 -2.0000 0.0000 1.9900 8 1.0000 0.0000 3.4320 1.0000 4.0000 -4.0000 -8.0000 0.0000 -12.0000 8.0000 0.2676 0.3314 0.2367 0.1646 0.2542 1.2544 1.8685 3.3637 
13.0000 15.0000 -2.0000 0.0000 2.9800 NR 0.0000 0.0000 0.0000 1.0000 4.0000 -4.0000 -12.0000 0.0000 -8.0000 8.0000 0.2422 0.2156 0.2551 0.2000 0.3455 1.2585 1.7833 3.2844 
13.0000 16.0000 4.0000 0.0000 -3.9700 8 1.0000 1.0000 3.5090 2.0000 -2.0000 10.0000 14.0000 -6.0000 6.0000 2.0000 0.3254 0.2592 0.2332 0.2715 0.1527 1.2420 1.7635 3.2512 
13.0000 17.0000 2.0000 0.0000 3.6400 2 -1.0000 1.0000 1.0800 2.0000 4.0000 -4.0000 -8.0000 12.0000 0.0000 8.0000 0.3601 0.2857 0.1899 0.2490 0.1680 1.2526 1.7855 3.2951 
13.0000 18.0000 -4.0000 1.0000 -3.3100 8 1.0000 1.0000 1.0290 2.0000 6.0000 -6.0000 -14.0000 -2.0000 -10.0000 2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8300 3.3426 
13.0000 19.0000 4.0000 0.0000 3.3100 2 -1.0000 1.0000 0.8740 2.0000 -6.0000 2.0000 14.0000 -2.0000 10.0000 6.0000 0.2012 0.3127 0.2091 0.3366 0.1811 1.2408 1.8641 3.3667 
13.0000 20.0000 4.0000 1.0000 2.9800 2 -1.0000 1.0000 0.9780 2.0000 14.0000 6.0000 -6.0000 10.0000 -2.0000 2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7747 3.2759 
13.0000 21.0000 4.0000 1.0000 2.9800 2 -1.0000 1.0000 2.1500 2.0000 6.0000 -2.0000 -6.0000 14.0000 2.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7831 3.2925 
13.0000 22.0000 -4.0000 1.0000 -2.9800 8 1.0000 1.0000 2.6240 2.0000 6.0000 -2.0000 -14.0000 2.0000 -10.0000 -6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8249 3.3259 
13.0000 23.0000 4.0000 0.0000 2.9800 2 -1.0000 1.0000 1.8270 2.0000 -2.0000 10.0000 14.0000 -6.0000 6.0000 2.0000 0.3086 0.2025 0.2460 0.1793 0.3210 1.2575 1.9278 3.4334 
13.0000 24.0000 -2.0000 0.0000 -2.6500 8 1.0000 1.0000 2.4580 2.0000 -12.0000 0.0000 4.0000 -4.0000 8.0000 -8.0000 0.2068 0.3780 0.1568 0.3246 0.1928 1.2590 1.8961 3.4016 
13.0000 25.0000 -2.0000 1.0000 2.3200 NR 0.0000 0.0000 0.0000 2.0000 -8.0000 0.0000 8.0000 -4.0000 4.0000 -12.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9088 3.4093 
