subNo index mean periodicity testLevel pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
16.0000 1.0000 2.0000 0.0000 11.0000 8 -1.0000 1.0000 3.5120 0.0000 12.0000 4.0000 -8.0000 8.0000 -4.0000 0.0000 0.1586 0.2757 0.2440 0.3733 0.1957 1.2472 1.7790 3.2731 
16.0000 2.0000 2.0000 0.0000 11.0000 8 -1.0000 1.0000 1.7950 0.0000 12.0000 4.0000 -8.0000 8.0000 -4.0000 0.0000 0.3500 0.3071 0.1570 0.2473 0.1906 1.2520 1.8237 3.3279 
16.0000 3.0000 -4.0000 1.0000 9.0000 8 -1.0000 1.0000 3.1810 0.0000 -14.0000 -6.0000 2.0000 -10.0000 6.0000 -2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9294 3.4426 
16.0000 4.0000 0.0000 0.0000 -9.0000 2 1.0000 1.0000 1.0300 0.0000 10.0000 2.0000 -6.0000 6.0000 -10.0000 -2.0000 0.2024 0.2463 0.3502 0.2741 0.1748 1.2478 1.8489 3.3569 
16.0000 5.0000 2.0000 1.0000 -7.0000 8 -1.0000 0.0000 1.7150 0.0000 12.0000 4.0000 -8.0000 8.0000 -4.0000 0.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9008 3.4092 
16.0000 6.0000 -4.0000 0.0000 -7.0000 8 -1.0000 0.0000 2.1810 1.0000 6.0000 -2.0000 -10.0000 2.0000 -14.0000 -6.0000 0.1991 0.1565 0.2952 0.3539 0.2544 1.2590 1.8198 3.3349 
16.0000 7.0000 -4.0000 1.0000 7.9900 8 -1.0000 1.0000 3.1020 1.0000 -10.0000 2.0000 6.0000 -14.0000 -2.0000 -6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8814 3.3758 
16.0000 8.0000 0.0000 0.0000 -7.9900 2 1.0000 1.0000 2.0740 2.0000 -10.0000 2.0000 6.0000 -2.0000 10.0000 -6.0000 0.2024 0.3005 0.2063 0.2439 0.3069 1.2600 1.9431 3.4526 
16.0000 9.0000 4.0000 0.0000 -7.6600 2 1.0000 1.0000 1.9910 2.0000 14.0000 6.0000 -6.0000 10.0000 -2.0000 2.0000 0.1573 0.2307 0.2929 0.2519 0.3167 1.2496 1.8572 3.3588 
16.0000 10.0000 2.0000 1.0000 -7.3300 8 -1.0000 0.0000 3.6560 2.0000 -8.0000 0.0000 8.0000 -4.0000 12.0000 4.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8550 3.3426 
16.0000 11.0000 4.0000 0.0000 7.3300 8 -1.0000 1.0000 1.6370 2.0000 -6.0000 2.0000 14.0000 -2.0000 10.0000 6.0000 0.3579 0.2153 0.1590 0.2420 0.2678 1.2421 1.8330 3.3346 
16.0000 12.0000 -2.0000 1.0000 -7.0000 2 1.0000 1.0000 1.9010 2.0000 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7686 3.2759 
16.0000 13.0000 -4.0000 0.0000 7.0000 8 -1.0000 1.0000 1.8650 2.0000 6.0000 -6.0000 -14.0000 -2.0000 -10.0000 2.0000 0.3497 0.2148 0.2752 0.1631 0.2535 1.2562 1.8195 3.3320 
16.0000 14.0000 -2.0000 0.0000 6.6700 8 -1.0000 1.0000 1.0860 2.0000 4.0000 -4.0000 -8.0000 0.0000 -12.0000 8.0000 0.2676 0.3314 0.2367 0.1646 0.2542 1.2544 1.8685 3.3804 
16.0000 15.0000 -2.0000 0.0000 6.3400 8 -1.0000 1.0000 2.8120 2.0000 4.0000 -4.0000 -12.0000 0.0000 -8.0000 8.0000 0.2422 0.2156 0.2551 0.2000 0.3455 1.2585 1.7833 3.3010 
16.0000 16.0000 4.0000 0.0000 -6.0100 2 1.0000 1.0000 1.8050 2.0000 -2.0000 10.0000 14.0000 -6.0000 6.0000 2.0000 0.3254 0.2592 0.2332 0.2715 0.1527 1.2420 1.7635 3.2511 
16.0000 17.0000 2.0000 0.0000 5.6800 2 1.0000 0.0000 3.1450 3.0000 4.0000 -4.0000 -8.0000 12.0000 0.0000 8.0000 0.3601 0.2857 0.1899 0.2490 0.1680 1.2526 1.7855 3.2785 
16.0000 18.0000 -4.0000 1.0000 -6.6700 8 -1.0000 0.0000 2.1950 3.0000 6.0000 -6.0000 -14.0000 -2.0000 -10.0000 2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8300 3.3259 
16.0000 19.0000 4.0000 0.0000 6.6700 8 -1.0000 1.0000 1.2830 4.0000 -6.0000 2.0000 14.0000 -2.0000 10.0000 6.0000 0.2012 0.3127 0.2091 0.3366 0.1811 1.2408 1.8641 3.3500 
16.0000 20.0000 4.0000 1.0000 6.3400 8 -1.0000 1.0000 2.3800 4.0000 14.0000 6.0000 -6.0000 10.0000 -2.0000 2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7747 3.2759 
16.0000 21.0000 4.0000 1.0000 6.3400 8 -1.0000 1.0000 1.7800 4.0000 6.0000 -2.0000 -6.0000 14.0000 2.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7831 3.2926 
16.0000 22.0000 -4.0000 1.0000 -6.3400 2 1.0000 1.0000 1.5810 4.0000 6.0000 -2.0000 -14.0000 2.0000 -10.0000 -6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8249 3.3259 
16.0000 23.0000 4.0000 0.0000 6.3400 8 -1.0000 1.0000 2.3380 4.0000 -2.0000 10.0000 14.0000 -6.0000 6.0000 2.0000 0.3086 0.2025 0.2460 0.1793 0.3210 1.2575 1.9278 3.4333 
16.0000 24.0000 -2.0000 0.0000 -6.0100 8 -1.0000 0.0000 2.3940 5.0000 -12.0000 0.0000 4.0000 -4.0000 8.0000 -8.0000 0.2068 0.3780 0.1568 0.3246 0.1928 1.2590 1.8961 3.4015 
16.0000 25.0000 -2.0000 1.0000 7.0000 8 -1.0000 1.0000 1.1270 5.0000 -8.0000 0.0000 8.0000 -4.0000 4.0000 -12.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9088 3.4092 
16.0000 26.0000 0.0000 1.0000 7.0000 2 1.0000 0.0000 3.0020 5.0000 10.0000 -2.0000 -6.0000 2.0000 -10.0000 6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8528 3.3593 
16.0000 27.0000 -4.0000 1.0000 -7.0000 2 1.0000 1.0000 1.5500 5.0000 6.0000 -6.0000 -10.0000 -2.0000 -14.0000 2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9439 3.4426 
16.0000 28.0000 2.0000 1.0000 -7.0000 2 1.0000 1.0000 1.7820 5.0000 8.0000 0.0000 -8.0000 4.0000 -4.0000 12.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8955 3.3925 
16.0000 29.0000 0.0000 1.0000 7.0000 8 -1.0000 1.0000 2.6420 5.0000 -10.0000 -2.0000 10.0000 -6.0000 6.0000 2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7542 3.2424 
16.0000 30.0000 -2.0000 1.0000 -7.0000 8 -1.0000 0.0000 3.3510 5.0000 4.0000 -8.0000 -12.0000 8.0000 -4.0000 0.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9114 3.4093 
16.0000 31.0000 -2.0000 0.0000 -7.0000 8 -1.0000 0.0000 4.1740 5.0000 8.0000 0.0000 -8.0000 4.0000 -12.0000 -4.0000 0.1779 0.3169 0.1822 0.2505 0.3203 1.2479 1.8783 3.3904 
16.0000 32.0000 4.0000 1.0000 7.9900 8 -1.0000 1.0000 2.3060 5.0000 -6.0000 6.0000 14.0000 2.0000 10.0000 -2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9447 3.4426 
16.0000 33.0000 -4.0000 0.0000 -7.9900 2 1.0000 1.0000 2.0530 6.0000 2.0000 -10.0000 -14.0000 6.0000 -6.0000 -2.0000 0.2057 0.1617 0.3050 0.2728 0.3020 1.2471 1.9734 3.4731 
16.0000 34.0000 0.0000 1.0000 7.6600 8 -1.0000 1.0000 1.7430 6.0000 6.0000 -6.0000 -10.0000 10.0000 -2.0000 2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7624 3.2593 
16.0000 35.0000 -4.0000 0.0000 -7.6600 2 1.0000 1.0000 1.8080 6.0000 -10.0000 -2.0000 2.0000 -6.0000 6.0000 -14.0000 0.2380 0.1718 0.2778 0.3558 0.2059 1.2492 1.8996 3.3918 
16.0000 36.0000 4.0000 0.0000 -7.3300 2 1.0000 1.0000 3.2950 6.0000 -6.0000 6.0000 14.0000 2.0000 10.0000 -2.0000 0.2362 0.1899 0.2589 0.1990 0.3651 1.2491 1.8194 3.3249 
16.0000 37.0000 2.0000 1.0000 -7.0000 2 1.0000 1.0000 2.3220 6.0000 -8.0000 0.0000 12.0000 -4.0000 8.0000 4.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8566 3.3593 
16.0000 38.0000 -4.0000 1.0000 -7.0000 2 1.0000 1.0000 1.5830 6.0000 2.0000 -10.0000 -14.0000 6.0000 -6.0000 -2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9914 3.4927 
16.0000 39.0000 -4.0000 0.0000 7.0000 8 -1.0000 1.0000 1.1940 6.0000 -14.0000 -6.0000 2.0000 -10.0000 6.0000 -2.0000 0.2405 0.2980 0.2347 0.2001 0.2746 1.2479 1.8336 3.3237 
16.0000 40.0000 4.0000 1.0000 6.6700 8 -1.0000 1.0000 1.3620 6.0000 2.0000 10.0000 14.0000 -6.0000 6.0000 -2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8240 3.3258 
16.0000 41.0000 4.0000 0.0000 6.6700 8 -1.0000 1.0000 1.3090 6.0000 14.0000 2.0000 -2.0000 6.0000 -6.0000 10.0000 0.2154 0.3653 0.1521 0.2240 0.2934 1.2502 1.9873 3.4928 
16.0000 42.0000 0.0000 1.0000 6.3400 8 -1.0000 1.0000 3.0510 6.0000 6.0000 -2.0000 -10.0000 2.0000 -6.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7719 3.2759 
16.0000 43.0000 4.0000 0.0000 -6.3400 2 1.0000 1.0000 1.4690 6.0000 14.0000 6.0000 -6.0000 10.0000 -2.0000 2.0000 0.2523 0.2156 0.1845 0.3284 0.2634 1.2442 1.9614 3.4534 
16.0000 44.0000 -4.0000 0.0000 -6.0100 2 1.0000 1.0000 1.5560 6.0000 2.0000 -10.0000 -14.0000 6.0000 -6.0000 -2.0000 0.2109 0.3456 0.2021 0.3246 0.1719 1.2550 1.9567 3.4644 
16.0000 45.0000 4.0000 0.0000 -5.6800 2 1.0000 1.0000 1.8930 6.0000 -6.0000 2.0000 14.0000 -2.0000 10.0000 6.0000 0.2752 0.2101 0.2809 0.2546 0.2208 1.2417 1.9116 3.4009 
