subNo index block mean periodicity testLevel pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
2.0000 33.0000 1.0000 0.0000 1.0000 2.2000 2 1.0000 0.0000 3.1090 10.0000 2.0000 -6.0000 6.0000 -10.0000 -2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9844 3.4928 
2.0000 1.0000 1.0000 -4.0000 1.0000 -6.6000 2 1.0000 1.0000 2.1800 6.0000 -2.0000 -10.0000 2.0000 -14.0000 -6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9646 3.4760 
2.0000 47.0000 1.0000 2.0000 1.0000 2.2000 8 -1.0000 1.0000 1.3110 12.0000 0.0000 -4.0000 4.0000 -8.0000 8.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9099 3.4091 
2.0000 24.0000 1.0000 -2.0000 0.0000 -2.2000 8 -1.0000 0.0000 1.5310 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.2263 0.1679 0.3382 0.2829 0.2271 1.2425 1.8517 3.3518 
2.0000 59.0000 1.0000 4.0000 1.0000 -2.2000 8 -1.0000 0.0000 3.4560 14.0000 2.0000 -6.0000 6.0000 -2.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7710 3.2759 
2.0000 37.0000 1.0000 0.0000 0.0000 -4.4000 2 1.0000 1.0000 1.9450 -6.0000 2.0000 6.0000 -2.0000 10.0000 -10.0000 0.1696 0.2051 0.2910 0.3708 0.2195 1.2561 1.7752 3.2820 
2.0000 68.0000 1.0000 4.0000 0.0000 2.2000 2 1.0000 0.0000 4.0730 14.0000 2.0000 -2.0000 6.0000 -6.0000 10.0000 0.1912 0.3577 0.1525 0.2429 0.3073 1.2515 1.8737 3.3774 
2.0000 52.0000 1.0000 2.0000 0.0000 -2.2000 8 -1.0000 0.0000 1.9220 -8.0000 0.0000 8.0000 -4.0000 12.0000 4.0000 0.2888 0.1734 0.2528 0.3168 0.2095 1.2413 1.8013 3.2840 
2.0000 9.0000 1.0000 -4.0000 0.0000 -4.4000 2 1.0000 1.0000 1.7180 -14.0000 -2.0000 6.0000 -6.0000 2.0000 -10.0000 0.2026 0.2765 0.1887 0.3750 0.2134 1.2563 1.9848 3.4822 
2.0000 40.0000 1.0000 0.0000 0.0000 2.2000 2 1.0000 0.0000 4.4920 10.0000 -2.0000 -10.0000 2.0000 -6.0000 6.0000 0.2920 0.2513 0.1741 0.2875 0.2389 1.2438 1.8233 3.3030 
2.0000 44.0000 1.0000 2.0000 1.0000 -4.4000 2 1.0000 1.0000 2.8570 -8.0000 4.0000 8.0000 0.0000 12.0000 -4.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9811 3.4927 
2.0000 41.0000 1.0000 0.0000 0.0000 4.4000 8 -1.0000 1.0000 1.8450 10.0000 2.0000 -10.0000 6.0000 -6.0000 -2.0000 0.2588 0.2086 0.3471 0.1707 0.2654 1.2506 1.8165 3.3264 
2.0000 29.0000 1.0000 0.0000 1.0000 -6.6000 2 1.0000 1.0000 2.0790 -10.0000 2.0000 6.0000 -2.0000 10.0000 -6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9435 3.4427 
2.0000 2.0000 1.0000 -4.0000 1.0000 -4.4000 2 1.0000 1.0000 3.5540 -14.0000 -6.0000 2.0000 -10.0000 6.0000 -2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8677 3.3759 
2.0000 34.0000 1.0000 0.0000 1.0000 4.4000 8 -1.0000 1.0000 3.0420 6.0000 -2.0000 -10.0000 2.0000 -6.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8704 3.3759 
2.0000 64.0000 1.0000 4.0000 0.0000 -6.6000 2 1.0000 1.0000 2.0580 10.0000 2.0000 -2.0000 6.0000 -6.0000 14.0000 0.2190 0.2821 0.1897 0.2288 0.3235 1.2431 1.8158 3.3022 
2.0000 5.0000 1.0000 -4.0000 1.0000 2.2000 8 -1.0000 1.0000 0.9210 -14.0000 -6.0000 2.0000 -10.0000 6.0000 -2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9904 3.4926 
2.0000 7.0000 1.0000 -4.0000 1.0000 6.6000 8 -1.0000 1.0000 0.8800 -10.0000 -2.0000 6.0000 -6.0000 2.0000 -14.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7647 3.2593 
2.0000 18.0000 1.0000 -2.0000 1.0000 0.0000 8 -1.0000 0.0000 3.5460 4.0000 -8.0000 -12.0000 8.0000 -4.0000 0.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9863 3.4758 
2.0000 63.0000 1.0000 4.0000 1.0000 6.6000 8 -1.0000 1.0000 1.7480 14.0000 2.0000 -2.0000 6.0000 -6.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9643 3.4759 
2.0000 35.0000 1.0000 0.0000 1.0000 6.6000 8 -1.0000 1.0000 2.2640 10.0000 2.0000 -10.0000 6.0000 -6.0000 -2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7707 3.2758 
2.0000 23.0000 1.0000 -2.0000 0.0000 -4.4000 2 1.0000 1.0000 1.3670 -12.0000 0.0000 4.0000 -4.0000 8.0000 -8.0000 0.2944 0.1524 0.2443 0.3492 0.2145 1.2548 1.9720 3.4807 
2.0000 38.0000 1.0000 0.0000 0.0000 -2.2000 8 -1.0000 0.0000 2.3160 -10.0000 -2.0000 6.0000 -6.0000 10.0000 2.0000 0.1632 0.2467 0.2095 0.3899 0.2498 1.2590 1.9449 3.4516 
2.0000 19.0000 1.0000 -2.0000 1.0000 2.2000 8 -1.0000 1.0000 1.2550 -12.0000 -4.0000 8.0000 -8.0000 4.0000 0.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9017 3.4093 
2.0000 43.0000 1.0000 2.0000 1.0000 -6.6000 2 1.0000 1.0000 1.9750 0.0000 8.0000 12.0000 -8.0000 4.0000 -4.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9561 3.4592 
