subNo index block mean periodicity testLevel pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
9.0000 1.0000 1.0000 1.0727 1.0000 4.2445 8 1.0000 0.0000 2.3130 11.0727 3.0727 -8.9273 7.0727 -4.9273 -0.9273 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8594 3.3592 
9.0000 2.0000 1.0000 0.5752 1.0000 -6.4747 8 1.0000 1.0000 1.4790 2.5752 -5.4248 -9.4248 10.5752 -1.4248 6.5752 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8612 3.3593 
9.0000 3.0000 1.0000 -3.7551 0.0000 -3.6839 8 1.0000 1.0000 1.2810 2.2449 -9.7551 -13.7551 6.2449 -5.7551 -1.7551 0.1913 0.3069 0.1850 0.3656 0.1994 1.2482 1.9902 3.4909 
9.0000 4.0000 1.0000 2.7825 0.0000 -2.0182 8 1.0000 1.0000 2.1430 -7.2175 4.7825 12.7825 0.7825 8.7825 -3.2175 0.2018 0.1767 0.3982 0.2602 0.2135 1.2505 1.9324 3.4265 
9.0000 5.0000 1.0000 1.6909 0.0000 -3.2642 8 1.0000 1.0000 1.0780 -4.3091 3.6909 7.6909 -0.3091 11.6909 -8.3091 0.2196 0.1867 0.2792 0.3103 0.2458 1.2415 1.8014 3.2840 
9.0000 6.0000 1.0000 -1.6638 0.0000 6.9948 8 1.0000 0.0000 2.9700 8.3362 -3.6638 -7.6638 0.3362 -11.6638 4.3362 0.2148 0.1699 0.2700 0.3656 0.2231 1.2435 1.7510 3.2527 
9.0000 7.0000 1.0000 -0.2652 1.0000 2.2374 2 -1.0000 1.0000 1.1810 9.7348 1.7348 -6.2652 5.7348 -10.2652 -2.2652 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8284 3.3260 
9.0000 8.0000 1.0000 -1.4791 1.0000 7.8255 2 -1.0000 1.0000 1.9970 -11.4791 0.5209 4.5209 -3.4791 8.5209 -7.4791 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7620 3.2592 
9.0000 9.0000 1.0000 -1.1079 1.0000 -2.7755 2 -1.0000 0.0000 1.6680 -3.1079 4.8921 8.8921 -11.1079 0.8921 -7.1079 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9472 3.4427 
9.0000 10.0000 1.0000 -1.4735 0.0000 1.2823 8 1.0000 0.0000 1.6380 4.5265 -3.4735 -11.4735 0.5265 -7.4735 8.5265 0.2267 0.2536 0.3331 0.2447 0.1912 1.2494 1.8441 3.3419 
