subNo index mean periodicity testLevel pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
5.0000 1.0000 0.0000 0.0000 -11.0000 8 1.0000 1.0000 1.3960 0.0000 -10.0000 2.0000 6.0000 -2.0000 10.0000 -6.0000 0.2024 0.3005 0.2063 0.2439 0.3069 1.2600 1.9431 3.4525 
5.0000 2.0000 4.0000 0.0000 -11.0000 8 1.0000 1.0000 2.0820 0.0000 14.0000 6.0000 -6.0000 10.0000 -2.0000 2.0000 0.1573 0.2307 0.2929 0.2519 0.3167 1.2496 1.8572 3.3588 
5.0000 3.0000 2.0000 1.0000 -9.0000 8 1.0000 1.0000 1.5740 0.0000 -8.0000 0.0000 8.0000 -4.0000 12.0000 4.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8550 3.3592 
5.0000 4.0000 4.0000 0.0000 9.0000 2 -1.0000 1.0000 1.8570 0.0000 -6.0000 2.0000 14.0000 -2.0000 10.0000 6.0000 0.3579 0.2153 0.1590 0.2420 0.2678 1.2421 1.8330 3.3178 
5.0000 5.0000 -2.0000 1.0000 -7.0000 8 1.0000 1.0000 2.8350 0.0000 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7686 3.2591 
5.0000 6.0000 -4.0000 0.0000 7.0000 2 -1.0000 1.0000 1.6900 0.0000 6.0000 -6.0000 -14.0000 -2.0000 -10.0000 2.0000 0.3497 0.2148 0.2752 0.1631 0.2535 1.2562 1.8195 3.3320 
5.0000 7.0000 -2.0000 0.0000 5.0000 2 -1.0000 1.0000 1.7150 0.0000 4.0000 -4.0000 -8.0000 0.0000 -12.0000 8.0000 0.2676 0.3314 0.2367 0.1646 0.2542 1.2544 1.8685 3.3804 
5.0000 8.0000 -2.0000 0.0000 3.0000 8 1.0000 0.0000 2.9370 1.0000 4.0000 -4.0000 -12.0000 0.0000 -8.0000 8.0000 0.2422 0.2156 0.2551 0.2000 0.3455 1.2585 1.7833 3.3011 
5.0000 9.0000 4.0000 0.0000 -3.9900 8 1.0000 1.0000 4.4610 2.0000 -2.0000 10.0000 14.0000 -6.0000 6.0000 2.0000 0.3254 0.2592 0.2332 0.2715 0.1527 1.2420 1.7635 3.2511 
5.0000 10.0000 2.0000 0.0000 3.6600 2 -1.0000 1.0000 1.3650 2.0000 4.0000 -4.0000 -8.0000 12.0000 0.0000 8.0000 0.3601 0.2857 0.1899 0.2490 0.1680 1.2526 1.7855 3.2951 
