subNo index block mean periodicity testLevel pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
21.0000 1.0000 1.0000 -0.0650 1.0000 1.0488 2 -1.0000 1.0000 2.6910 -6.0650 5.9350 9.9350 -10.0650 1.9350 -2.0650 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7842 3.2759 
21.0000 2.0000 1.0000 -1.8440 0.0000 7.5682 8 1.0000 0.0000 2.0010 -11.8440 0.1560 4.1560 -3.8440 8.1560 -7.8440 0.2013 0.3587 0.1604 0.3035 0.2183 1.2422 1.9367 3.4181 
21.0000 3.0000 1.0000 -2.2398 0.0000 2.5848 2 -1.0000 1.0000 2.7490 3.7602 -4.2398 -8.2398 -0.2398 -12.2398 7.7602 0.3299 0.1813 0.2575 0.1541 0.3276 1.2504 1.9507 3.4596 
21.0000 4.0000 1.0000 -2.9480 1.0000 -2.8242 8 1.0000 1.0000 2.0670 7.0520 -0.9480 -8.9480 3.0520 -12.9480 -4.9480 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8401 3.3425 
21.0000 5.0000 1.0000 1.6057 1.0000 0.5301 2 -1.0000 1.0000 2.6270 7.6057 -0.3943 -4.3943 3.6057 -8.3943 11.6057 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8041 3.3093 
21.0000 6.0000 1.0000 2.8226 0.0000 -4.7120 8 1.0000 1.0000 4.1130 -7.1774 4.8226 8.8226 0.8226 12.8226 -3.1774 0.2805 0.1630 0.2602 0.3228 0.2153 1.2419 1.9740 3.4678 
21.0000 7.0000 1.0000 2.7976 0.0000 2.9281 2 -1.0000 1.0000 2.8770 12.7976 4.7976 -3.2024 8.7976 -7.2024 0.7976 0.1655 0.2232 0.2881 0.3350 0.2296 1.2414 1.8735 3.3672 
21.0000 8.0000 1.0000 -2.9050 1.0000 -2.5063 8 1.0000 1.0000 2.4870 -12.9050 -4.9050 3.0950 -8.9050 7.0950 -0.9050 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7803 3.2758 
21.0000 9.0000 1.0000 -3.3307 1.0000 1.2880 8 1.0000 0.0000 2.5870 2.6693 -5.3307 -9.3307 -1.3307 -13.3307 6.6693 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9236 3.4261 
21.0000 10.0000 1.0000 -3.5651 1.0000 1.7939 8 1.0000 0.0000 2.8810 6.4349 -5.5651 -9.5651 -1.5651 -13.5651 2.4349 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7565 3.2425 
21.0000 11.0000 1.0000 3.6111 1.0000 -7.4678 8 1.0000 1.0000 2.1880 -2.3889 5.6111 13.6111 1.6111 9.6111 -6.3889 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7837 3.2925 
21.0000 12.0000 1.0000 1.6331 1.0000 -4.2131 8 1.0000 1.0000 1.5840 -0.3669 7.6331 11.6331 -8.3669 3.6331 -4.3669 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7983 3.3092 
21.0000 13.0000 1.0000 -2.7438 1.0000 1.2226 8 1.0000 0.0000 1.5160 7.2562 -4.7438 -12.7438 -0.7438 -8.7438 3.2562 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8183 3.3258 
21.0000 14.0000 1.0000 0.6081 1.0000 -1.4129 2 -1.0000 0.0000 1.8540 -5.3919 2.6081 10.6081 -1.3919 6.6081 -9.3919 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9335 3.4425 
21.0000 15.0000 1.0000 0.7976 1.0000 -1.2630 2 -1.0000 0.0000 3.6140 -5.2024 6.7976 10.7976 -9.2024 2.7976 -1.2024 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8670 3.3760 
21.0000 16.0000 1.0000 0.3105 1.0000 4.4197 2 -1.0000 1.0000 1.5050 -9.6895 2.3105 10.3105 -1.6895 6.3105 -5.6895 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8098 3.3091 
21.0000 17.0000 1.0000 -3.4917 0.0000 2.8412 2 -1.0000 1.0000 1.5910 -13.4917 -5.4917 6.5083 -9.4917 2.5083 -1.4917 0.2852 0.2184 0.1888 0.3706 0.1970 1.2600 1.8590 3.3692 
