subNo index mean periodicity testLevel pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
21.0000 1.0000 0.0000 0.0000 -11.0000 8 1.0000 1.0000 1.8790 0.0000 -2.0000 6.0000 10.0000 -10.0000 2.0000 -6.0000 0.2450 0.1698 0.2585 0.3464 0.2262 1.2460 1.9335 3.4218 
21.0000 2.0000 4.0000 0.0000 -11.0000 8 1.0000 1.0000 2.2960 0.0000 -2.0000 6.0000 14.0000 2.0000 10.0000 -6.0000 0.3193 0.1987 0.2429 0.2849 0.2128 1.2587 1.9298 3.4345 
21.0000 3.0000 4.0000 0.0000 -9.0000 8 1.0000 1.0000 1.5850 0.0000 -6.0000 2.0000 14.0000 -2.0000 10.0000 6.0000 0.3129 0.1681 0.1944 0.2249 0.3556 1.2560 1.9219 3.4320 
21.0000 4.0000 -4.0000 1.0000 7.0000 2 -1.0000 1.0000 1.6660 0.0000 -14.0000 -2.0000 6.0000 -6.0000 2.0000 -10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9701 3.4759 
21.0000 5.0000 4.0000 1.0000 -7.0000 8 1.0000 1.0000 2.5870 0.0000 6.0000 -2.0000 -6.0000 14.0000 2.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7585 3.2592 
21.0000 6.0000 -2.0000 0.0000 7.0000 2 -1.0000 1.0000 3.3060 0.0000 4.0000 -4.0000 -12.0000 0.0000 -8.0000 8.0000 0.2929 0.2580 0.2048 0.2714 0.2206 1.2476 1.8700 3.3735 
21.0000 7.0000 -4.0000 1.0000 -5.0000 8 1.0000 1.0000 1.6310 0.0000 2.0000 -10.0000 -14.0000 6.0000 -6.0000 -2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9837 3.4926 
21.0000 8.0000 4.0000 1.0000 -5.0000 8 1.0000 1.0000 3.0890 0.0000 -2.0000 10.0000 14.0000 -6.0000 6.0000 2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9788 3.4761 
21.0000 9.0000 4.0000 1.0000 -5.0000 8 1.0000 1.0000 1.6050 0.0000 10.0000 2.0000 -2.0000 6.0000 -6.0000 14.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8466 3.3426 
21.0000 10.0000 -2.0000 0.0000 5.0000 2 -1.0000 1.0000 3.6270 0.0000 8.0000 -4.0000 -12.0000 0.0000 -8.0000 4.0000 0.2500 0.2035 0.2658 0.3216 0.2175 1.2585 1.9236 3.4343 
