subNo index mean periodicity testLevel pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
14.0000 1.0000 -2.0000 1.0000 11.0000 8 -1.0000 1.0000 1.1810 0.0000 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7652 3.2591 
14.0000 2.0000 2.0000 1.0000 -11.0000 2 1.0000 1.0000 0.8250 0.0000 -4.0000 8.0000 12.0000 -8.0000 4.0000 0.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9151 3.4092 
14.0000 3.0000 -2.0000 0.0000 -11.0000 2 1.0000 1.0000 0.8040 0.0000 -12.0000 0.0000 4.0000 -4.0000 8.0000 -8.0000 0.3670 0.1692 0.2917 0.2365 0.1929 1.2572 1.9569 3.4499 
14.0000 4.0000 -2.0000 1.0000 11.0000 8 -1.0000 1.0000 0.8540 0.0000 4.0000 -4.0000 -8.0000 0.0000 -12.0000 8.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7746 3.2591 
14.0000 5.0000 2.0000 0.0000 -11.0000 2 1.0000 1.0000 0.6820 0.0000 12.0000 4.0000 -4.0000 8.0000 -8.0000 0.0000 0.2970 0.2315 0.3214 0.1689 0.2218 1.2405 1.8982 3.3998 
14.0000 6.0000 4.0000 0.0000 -9.0000 2 1.0000 1.0000 0.8510 0.0000 10.0000 2.0000 -6.0000 6.0000 -2.0000 14.0000 0.2330 0.1986 0.1698 0.3082 0.3396 1.2492 1.8715 3.3753 
14.0000 7.0000 4.0000 0.0000 7.0000 8 -1.0000 1.0000 0.8440 0.0000 10.0000 2.0000 -6.0000 6.0000 -2.0000 14.0000 0.3932 0.1730 0.2439 0.2789 0.1510 1.2401 1.9868 3.4827 
14.0000 8.0000 -2.0000 0.0000 5.0000 2 1.0000 0.0000 2.1830 1.0000 -4.0000 4.0000 8.0000 -12.0000 0.0000 -8.0000 0.2247 0.3108 0.2702 0.1653 0.2708 1.2418 1.9095 3.4010 
14.0000 9.0000 2.0000 0.0000 -5.9900 2 1.0000 1.0000 0.8680 2.0000 -8.0000 0.0000 8.0000 -4.0000 12.0000 4.0000 0.2170 0.3497 0.2013 0.3107 0.1743 1.2529 1.9348 3.4455 
14.0000 10.0000 -2.0000 1.0000 5.6600 8 -1.0000 1.0000 0.9330 2.0000 -4.0000 4.0000 8.0000 -12.0000 0.0000 -8.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7680 3.2758 
