subNo index block mean periodicity testLevel pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
1.0000 2.0000 1.0000 -4.0000 1.0000 -4.4000 8 1.0000 1.0000 1.5750 -10.0000 -2.0000 6.0000 -6.0000 2.0000 -14.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9065 3.4094 
1.0000 62.0000 1.0000 4.0000 1.0000 4.4000 2 -1.0000 1.0000 1.1470 6.0000 -2.0000 -6.0000 14.0000 2.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9607 3.4594 
1.0000 15.0000 1.0000 -2.0000 1.0000 -6.6000 8 1.0000 1.0000 1.6430 -12.0000 -4.0000 4.0000 -8.0000 8.0000 0.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9019 3.4092 
1.0000 42.0000 1.0000 0.0000 0.0000 6.6000 2 -1.0000 1.0000 1.3180 10.0000 -2.0000 -6.0000 2.0000 -10.0000 6.0000 0.3359 0.2428 0.3230 0.1884 0.1629 1.2529 1.8826 3.3789 
1.0000 49.0000 1.0000 2.0000 1.0000 6.6000 2 -1.0000 1.0000 2.6860 8.0000 0.0000 -8.0000 4.0000 -4.0000 12.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9483 3.4426 
1.0000 19.0000 1.0000 -2.0000 1.0000 2.2000 2 -1.0000 1.0000 0.9690 -8.0000 4.0000 8.0000 -12.0000 0.0000 -4.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8540 3.3592 
1.0000 23.0000 1.0000 -2.0000 0.0000 -4.4000 2 -1.0000 0.0000 1.7180 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.3634 0.2553 0.1621 0.2930 0.1756 1.2494 1.7890 3.2919 
1.0000 70.0000 1.0000 4.0000 0.0000 6.6000 2 -1.0000 1.0000 1.9480 14.0000 2.0000 -6.0000 6.0000 -2.0000 10.0000 0.3002 0.2112 0.1731 0.3802 0.1796 1.2442 1.7923 3.2867 
1.0000 32.0000 1.0000 0.0000 1.0000 0.0000 2 -1.0000 0.0000 2.0670 10.0000 2.0000 -6.0000 6.0000 -10.0000 -2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7628 3.2592 
1.0000 64.0000 1.0000 4.0000 0.0000 -6.6000 8 1.0000 1.0000 1.6700 14.0000 6.0000 -2.0000 10.0000 -6.0000 2.0000 0.1779 0.3169 0.1822 0.2505 0.3203 1.2479 1.8783 3.3904 
