subNo index mean periodicity testLevel pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
3.0000 1.0000 2.0000 1.0000 -11.0000 8 1.0000 1.0000 2.1610 0.0000 12.0000 0.0000 -8.0000 4.0000 -4.0000 8.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8424 3.3426 
3.0000 2.0000 -2.0000 1.0000 11.0000 2 -1.0000 1.0000 0.7860 0.0000 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8309 3.3425 
3.0000 3.0000 0.0000 1.0000 -11.0000 8 1.0000 1.0000 1.1990 0.0000 -10.0000 2.0000 6.0000 -2.0000 10.0000 -6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7540 3.2592 
3.0000 4.0000 4.0000 1.0000 11.0000 2 -1.0000 1.0000 1.5130 0.0000 -6.0000 6.0000 10.0000 2.0000 14.0000 -2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9572 3.4593 
3.0000 5.0000 0.0000 1.0000 11.0000 2 -1.0000 1.0000 1.2900 0.0000 -6.0000 2.0000 10.0000 -2.0000 6.0000 -10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7558 3.2592 
3.0000 6.0000 -4.0000 0.0000 11.0000 2 -1.0000 1.0000 0.9700 0.0000 -14.0000 -2.0000 2.0000 -6.0000 6.0000 -10.0000 0.3122 0.2781 0.1651 0.3445 0.1575 1.2574 1.9201 3.4333 
3.0000 7.0000 2.0000 1.0000 -11.0000 8 1.0000 1.0000 0.9910 0.0000 12.0000 0.0000 -4.0000 4.0000 -8.0000 8.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7724 3.2758 
3.0000 8.0000 4.0000 1.0000 11.0000 2 -1.0000 1.0000 0.8330 0.0000 14.0000 2.0000 -6.0000 6.0000 -2.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7735 3.2757 
3.0000 9.0000 2.0000 1.0000 -11.0000 8 1.0000 1.0000 2.1550 0.0000 12.0000 0.0000 -4.0000 4.0000 -8.0000 8.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7973 3.2925 
3.0000 10.0000 -4.0000 0.0000 11.0000 2 -1.0000 1.0000 0.8270 0.0000 -14.0000 -6.0000 6.0000 -10.0000 2.0000 -2.0000 0.3296 0.2432 0.2100 0.3172 0.1592 1.2592 1.8464 3.3685 
3.0000 11.0000 0.0000 1.0000 -9.0000 8 1.0000 1.0000 1.1820 0.0000 6.0000 -6.0000 -10.0000 10.0000 -2.0000 2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9302 3.4427 
3.0000 12.0000 -4.0000 1.0000 -9.0000 8 1.0000 1.0000 1.4990 0.0000 2.0000 -10.0000 -14.0000 6.0000 -6.0000 -2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9328 3.4425 
3.0000 13.0000 -2.0000 0.0000 -9.0000 8 1.0000 1.0000 1.1050 0.0000 -8.0000 0.0000 8.0000 -4.0000 4.0000 -12.0000 0.2252 0.3437 0.1518 0.2128 0.3163 1.2499 1.7990 3.3092 
3.0000 14.0000 -2.0000 1.0000 7.0000 2 -1.0000 1.0000 1.2010 0.0000 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9775 3.4760 
3.0000 15.0000 0.0000 0.0000 -7.0000 8 1.0000 1.0000 0.7760 0.0000 6.0000 -2.0000 -10.0000 2.0000 -6.0000 10.0000 0.2666 0.2140 0.3592 0.2228 0.1790 1.2416 1.8456 3.3342 
3.0000 16.0000 0.0000 0.0000 5.0000 2 -1.0000 1.0000 1.1480 0.0000 6.0000 -6.0000 -10.0000 10.0000 -2.0000 2.0000 0.1865 0.3799 0.1704 0.3240 0.1972 1.2579 1.9543 3.4672 
3.0000 17.0000 4.0000 0.0000 3.0000 2 -1.0000 1.0000 1.1250 0.0000 10.0000 2.0000 -6.0000 6.0000 -2.0000 14.0000 0.1692 0.2917 0.2365 0.1929 0.3569 1.2471 1.8981 3.3897 
3.0000 18.0000 4.0000 1.0000 -1.0000 2 -1.0000 0.0000 0.8960 0.0000 14.0000 2.0000 -2.0000 6.0000 -6.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8509 3.3425 
3.0000 19.0000 -2.0000 1.0000 1.0000 8 1.0000 0.0000 3.7190 0.0000 -12.0000 0.0000 4.0000 -4.0000 8.0000 -8.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8034 3.2926 
3.0000 20.0000 2.0000 0.0000 1.0000 2 -1.0000 1.0000 0.8490 0.0000 8.0000 0.0000 -8.0000 4.0000 -4.0000 12.0000 0.3965 0.1718 0.3009 0.1596 0.2235 1.2523 1.8713 3.3616 
3.0000 21.0000 0.0000 0.0000 0.0000 2 -1.0000 0.0000 2.0650 1.0000 -10.0000 -2.0000 6.0000 -6.0000 10.0000 2.0000 0.2458 0.1734 0.1997 0.2402 0.3810 1.2402 1.8598 3.3494 
3.0000 22.0000 -4.0000 0.0000 -0.9900 8 1.0000 1.0000 2.4640 2.0000 -14.0000 -2.0000 6.0000 -6.0000 2.0000 -10.0000 0.2139 0.2610 0.3693 0.2371 0.1769 1.2582 1.9412 3.4507 
3.0000 23.0000 2.0000 1.0000 -0.6600 8 1.0000 1.0000 4.5400 2.0000 -8.0000 4.0000 8.0000 0.0000 12.0000 -4.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8679 3.3760 
3.0000 24.0000 -4.0000 1.0000 -0.6600 8 1.0000 1.0000 1.8980 2.0000 6.0000 -6.0000 -10.0000 -2.0000 -14.0000 2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9135 3.4092 
3.0000 25.0000 0.0000 1.0000 0.6600 2 -1.0000 1.0000 1.7630 2.0000 6.0000 -6.0000 -10.0000 10.0000 -2.0000 2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9168 3.4258 
3.0000 26.0000 2.0000 1.0000 0.6600 2 -1.0000 1.0000 2.3610 2.0000 12.0000 4.0000 -4.0000 8.0000 -8.0000 0.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9382 3.4425 
3.0000 27.0000 -2.0000 1.0000 0.6600 8 1.0000 0.0000 3.8020 2.0000 4.0000 -8.0000 -12.0000 8.0000 -4.0000 0.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8854 3.3758 
3.0000 28.0000 4.0000 1.0000 0.6600 2 -1.0000 1.0000 1.6180 2.0000 6.0000 -2.0000 -6.0000 14.0000 2.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9900 3.4926 
3.0000 29.0000 0.0000 0.0000 0.6600 2 -1.0000 1.0000 1.5000 2.0000 2.0000 -6.0000 -10.0000 10.0000 -2.0000 6.0000 0.1726 0.2867 0.2583 0.3739 0.1675 1.2589 1.7693 3.2681 
3.0000 30.0000 -2.0000 0.0000 0.3300 2 -1.0000 1.0000 1.1390 2.0000 -8.0000 4.0000 8.0000 -12.0000 0.0000 -4.0000 0.3278 0.1561 0.2229 0.3650 0.1723 1.2440 1.9775 3.4699 
3.0000 31.0000 -2.0000 0.0000 0.0000 2 -1.0000 0.0000 0.6710 3.0000 -8.0000 0.0000 4.0000 -4.0000 8.0000 -12.0000 0.2055 0.2451 0.2041 0.2606 0.3409 1.2562 1.7884 3.2987 
3.0000 32.0000 4.0000 1.0000 0.9900 2 -1.0000 1.0000 1.3010 3.0000 2.0000 10.0000 14.0000 -6.0000 6.0000 -2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8070 3.3091 
3.0000 33.0000 2.0000 1.0000 -0.9900 2 -1.0000 0.0000 1.5470 3.0000 12.0000 4.0000 -8.0000 8.0000 -4.0000 0.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8310 3.3425 
3.0000 34.0000 -4.0000 0.0000 0.9900 NR 0.0000 0.0000 0.0000 3.0000 2.0000 -6.0000 -10.0000 -2.0000 -14.0000 6.0000 0.3940 0.1572 0.2062 0.3402 0.1618 1.2594 1.8026 3.3187 
3.0000 35.0000 -2.0000 1.0000 -1.9800 2 -1.0000 0.0000 1.8850 3.0000 8.0000 0.0000 -8.0000 4.0000 -12.0000 -4.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9050 3.4092 
3.0000 36.0000 0.0000 1.0000 1.9800 2 -1.0000 1.0000 1.0610 3.0000 6.0000 -2.0000 -10.0000 2.0000 -6.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9941 3.4925 
3.0000 37.0000 2.0000 0.0000 1.9800 2 -1.0000 1.0000 1.9710 4.0000 12.0000 0.0000 -4.0000 4.0000 -8.0000 8.0000 0.2529 0.3146 0.2311 0.1878 0.2608 1.2472 1.9941 3.4898 
3.0000 38.0000 -2.0000 1.0000 -1.6500 8 1.0000 1.0000 1.2870 4.0000 -12.0000 0.0000 8.0000 -4.0000 4.0000 -8.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9726 3.4759 
