subNo index mean periodicity testLevel pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
23.0000 1.0000 -4.0000 1.0000 -11.0000 8 1.0000 1.0000 2.4390 0.0000 -10.0000 -2.0000 6.0000 -6.0000 2.0000 -14.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9299 3.4260 
23.0000 2.0000 -4.0000 0.0000 -11.0000 8 1.0000 1.0000 2.0510 0.0000 6.0000 -6.0000 -10.0000 -2.0000 -14.0000 2.0000 0.2933 0.2049 0.2616 0.3273 0.1546 1.2417 1.8894 3.3842 
23.0000 3.0000 0.0000 1.0000 -11.0000 8 1.0000 1.0000 1.9510 0.0000 10.0000 -2.0000 -10.0000 2.0000 -6.0000 6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8810 3.3759 
23.0000 4.0000 -2.0000 0.0000 -11.0000 8 1.0000 1.0000 2.8040 0.0000 0.0000 -8.0000 -12.0000 8.0000 -4.0000 4.0000 0.1685 0.2468 0.3887 0.1560 0.2978 1.2578 1.9711 3.4672 
23.0000 5.0000 2.0000 1.0000 9.0000 2 -1.0000 1.0000 1.1410 0.0000 -8.0000 0.0000 8.0000 -4.0000 12.0000 4.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7964 3.2925 
23.0000 6.0000 2.0000 1.0000 -9.0000 8 1.0000 1.0000 1.5570 0.0000 4.0000 -4.0000 -8.0000 12.0000 0.0000 8.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8612 3.3760 
23.0000 7.0000 0.0000 0.0000 9.0000 2 -1.0000 1.0000 1.3110 0.0000 6.0000 -2.0000 -10.0000 2.0000 -6.0000 10.0000 0.3160 0.2128 0.1741 0.3438 0.2068 1.2536 1.9796 3.4961 
23.0000 8.0000 2.0000 0.0000 7.0000 2 -1.0000 1.0000 1.6750 0.0000 8.0000 0.0000 -8.0000 4.0000 -4.0000 12.0000 0.1656 0.3798 0.1961 0.2672 0.2407 1.2493 1.8701 3.3753 
23.0000 9.0000 2.0000 0.0000 -5.0000 8 1.0000 1.0000 1.5580 0.0000 -4.0000 4.0000 8.0000 0.0000 12.0000 -8.0000 0.1887 0.3639 0.2856 0.1854 0.2361 1.2596 1.8928 3.4024 
23.0000 10.0000 0.0000 1.0000 3.0000 2 -1.0000 1.0000 1.1410 0.0000 -10.0000 -2.0000 6.0000 -6.0000 10.0000 2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8929 3.3925 
23.0000 11.0000 -2.0000 1.0000 -3.0000 8 1.0000 1.0000 0.9100 0.0000 8.0000 -4.0000 -8.0000 0.0000 -12.0000 4.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8361 3.3427 
23.0000 12.0000 -2.0000 0.0000 -3.0000 2 -1.0000 0.0000 2.1820 1.0000 4.0000 -8.0000 -12.0000 8.0000 -4.0000 0.0000 0.1501 0.2739 0.1637 0.2921 0.3667 1.2465 1.9888 3.4890 
23.0000 13.0000 -4.0000 1.0000 3.9900 2 -1.0000 1.0000 1.1120 1.0000 -14.0000 -2.0000 2.0000 -6.0000 6.0000 -10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9864 3.4759 
23.0000 14.0000 -4.0000 1.0000 3.9900 2 -1.0000 1.0000 1.5900 1.0000 -2.0000 -10.0000 -14.0000 6.0000 -6.0000 2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9831 3.4759 
23.0000 15.0000 0.0000 0.0000 3.9900 8 1.0000 0.0000 2.1130 1.0000 -6.0000 2.0000 6.0000 -2.0000 10.0000 -10.0000 0.2889 0.1655 0.2439 0.3879 0.1720 1.2581 1.9763 3.4841 
23.0000 16.0000 -2.0000 1.0000 -4.9800 8 1.0000 1.0000 0.9760 1.0000 -12.0000 0.0000 4.0000 -4.0000 8.0000 -8.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9773 3.4759 
23.0000 17.0000 4.0000 1.0000 4.9800 8 1.0000 0.0000 1.3440 1.0000 10.0000 -2.0000 -6.0000 14.0000 2.0000 6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8554 3.3591 
23.0000 18.0000 4.0000 0.0000 4.9800 2 -1.0000 1.0000 1.2950 2.0000 -2.0000 10.0000 14.0000 -6.0000 6.0000 2.0000 0.3718 0.1839 0.2211 0.1546 0.3111 1.2425 1.9241 3.4186 
23.0000 19.0000 -4.0000 1.0000 4.6500 8 1.0000 0.0000 1.7620 2.0000 -10.0000 2.0000 6.0000 -14.0000 -2.0000 -6.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8687 3.3757 
23.0000 20.0000 4.0000 0.0000 -4.6500 2 -1.0000 0.0000 2.2970 3.0000 -2.0000 6.0000 14.0000 2.0000 10.0000 -6.0000 0.2529 0.3146 0.2311 0.1878 0.2608 1.2472 1.9941 3.4898 
