subNo index block mean periodicity testLevel pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
24.0000 1.0000 1.0000 -3.9974 1.0000 -6.5918 2 1.0000 1.0000 3.5780 -13.9974 -5.9974 2.0026 -9.9974 6.0026 -1.9974 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9372 3.4427 
24.0000 2.0000 1.0000 2.5374 0.0000 1.1162 8 -1.0000 1.0000 2.2510 12.5374 4.5374 -7.4626 8.5374 -3.4626 0.5374 0.1812 0.3043 0.2389 0.1671 0.3668 1.2583 1.8645 3.3676 
24.0000 3.0000 1.0000 0.9110 0.0000 4.2148 8 -1.0000 1.0000 2.3080 -9.0890 2.9110 10.9110 -1.0890 6.9110 -5.0890 0.1583 0.3598 0.2768 0.1784 0.2726 1.2460 1.8999 3.3887 
24.0000 4.0000 1.0000 -0.3109 0.0000 -2.9564 2 1.0000 1.0000 1.6330 5.6891 -6.3109 -10.3109 9.6891 -2.3109 1.6891 0.3773 0.1580 0.2984 0.1610 0.2562 1.2509 1.8804 3.3767 
24.0000 5.0000 1.0000 3.2375 1.0000 3.3751 8 -1.0000 1.0000 1.3980 9.2375 -2.7625 -6.7625 13.2375 1.2375 5.2375 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9458 3.4425 
24.0000 6.0000 1.0000 -1.0742 0.0000 -7.2958 2 1.0000 1.0000 1.4110 -7.0742 0.9258 8.9258 -3.0742 4.9258 -11.0742 0.3999 0.1823 0.2233 0.2692 0.1824 1.2572 1.8070 3.2996 
24.0000 7.0000 1.0000 2.3247 0.0000 2.3440 8 -1.0000 1.0000 1.5520 12.3247 4.3247 -7.6753 8.3247 -3.6753 0.3247 0.2491 0.1966 0.2482 0.1886 0.3581 1.2407 1.7874 3.2831 
24.0000 8.0000 1.0000 -2.8620 1.0000 7.5005 8 -1.0000 1.0000 1.9410 7.1380 -0.8620 -8.8620 3.1380 -12.8620 -4.8620 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8075 3.3091 
24.0000 9.0000 1.0000 -3.5198 0.0000 7.4489 8 -1.0000 1.0000 2.5670 -13.5198 -5.5198 2.4802 -9.5198 6.4802 -1.5198 0.2573 0.1969 0.2258 0.2605 0.3064 1.2468 1.9847 3.4896 
24.0000 10.0000 1.0000 3.4097 0.0000 -3.7230 2 1.0000 1.0000 1.4230 9.4097 1.4097 -2.5903 5.4097 -6.5903 13.4097 0.3462 0.2842 0.1511 0.1997 0.2597 1.2409 1.8896 3.3834 
24.0000 11.0000 1.0000 2.1306 0.0000 -1.1469 8 -1.0000 0.0000 1.3620 12.1306 0.1306 -7.8694 4.1306 -3.8694 8.1306 0.3394 0.2465 0.2196 0.1895 0.2489 1.2438 1.8214 3.3196 
24.0000 12.0000 1.0000 -2.5093 0.0000 -5.7126 2 1.0000 1.0000 1.7670 7.4907 -0.5093 -8.5093 3.4907 -12.5093 -4.5093 0.1669 0.2526 0.2094 0.2722 0.3515 1.2526 1.8445 3.3452 
24.0000 13.0000 1.0000 -2.3390 1.0000 -2.9730 2 1.0000 1.0000 3.0380 7.6610 -0.3390 -12.3390 3.6610 -8.3390 -4.3390 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7591 3.2591 
24.0000 14.0000 1.0000 -1.1139 1.0000 6.7449 8 -1.0000 1.0000 2.5710 -11.1139 0.8861 4.8861 -3.1139 8.8861 -7.1139 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9475 3.4426 
24.0000 15.0000 1.0000 -3.9448 0.0000 -0.8208 8 -1.0000 0.0000 2.5110 -5.9448 2.0552 6.0552 -13.9448 -1.9448 -9.9448 0.1622 0.2065 0.2417 0.2920 0.3447 1.2470 1.8976 3.3895 
24.0000 16.0000 1.0000 -1.0732 0.0000 5.7034 8 -1.0000 1.0000 1.4140 0.9268 -7.0732 -11.0732 8.9268 -3.0732 4.9268 0.2968 0.1698 0.1982 0.3439 0.2383 1.2470 1.9597 3.4728 
24.0000 17.0000 1.0000 -0.8255 0.0000 4.7926 8 -1.0000 1.0000 2.3160 9.1745 -2.8255 -10.8255 1.1745 -6.8255 5.1745 0.3678 0.2328 0.2894 0.1572 0.2052 1.2523 1.9464 3.4616 
24.0000 18.0000 1.0000 1.1067 0.0000 -1.1144 2 1.0000 1.0000 1.1680 11.1067 -0.8933 -8.8933 3.1067 -4.8933 7.1067 0.2106 0.3753 0.2621 0.1657 0.2421 1.2558 1.8784 3.3817 
