subNo index block mean periodicity testLevel pressedKey answer isCorrect rt s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
7.0000 1.0000 1.0000 -2.1716 1.0000 5.4841 8 1.0000 0.0000 0.6660 -12.1716 -0.1716 7.8284 -4.1716 3.8284 -8.1716 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8116 3.3258 
7.0000 2.0000 1.0000 -2.5222 0.0000 3.1827 2 -1.0000 1.0000 0.9970 -8.5222 -0.5222 3.4778 -4.5222 7.4778 -12.5222 0.3469 0.2848 0.2005 0.2385 0.1849 1.2555 1.9529 3.4648 
7.0000 3.0000 1.0000 1.7724 1.0000 4.5991 2 -1.0000 1.0000 1.6820 -4.2276 3.7724 7.7724 -0.2276 11.7724 -8.2276 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9978 3.5092 
7.0000 4.0000 1.0000 -0.2252 0.0000 8.5719 2 -1.0000 1.0000 2.0350 9.7748 1.7748 -6.2252 5.7748 -10.2252 -2.2252 0.3010 0.2192 0.2480 0.3253 0.1624 1.2558 1.7874 3.2983 
7.0000 5.0000 1.0000 1.9582 1.0000 3.0257 2 -1.0000 1.0000 1.7240 7.9582 -0.0418 -8.0418 3.9582 -4.0418 11.9582 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8524 3.3592 
7.0000 6.0000 1.0000 -0.2783 1.0000 6.7478 2 -1.0000 1.0000 1.3020 5.7217 -2.2783 -10.2783 1.7217 -6.2783 9.7217 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7670 3.2592 
7.0000 7.0000 1.0000 -1.5501 1.0000 -6.7104 8 1.0000 1.0000 1.1420 8.4499 0.4499 -7.5501 4.4499 -11.5501 -3.5501 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9855 3.4758 
7.0000 8.0000 1.0000 3.8385 0.0000 4.2273 2 -1.0000 1.0000 1.1090 13.8385 1.8385 -6.1615 5.8385 -2.1615 9.8385 0.1970 0.3374 0.1997 0.2925 0.2247 1.2513 1.8966 3.3938 
7.0000 9.0000 1.0000 -1.6564 0.0000 1.5300 8 1.0000 0.0000 1.1660 8.3436 0.3436 -7.6564 4.3436 -11.6564 -3.6564 0.1721 0.3925 0.1566 0.2544 0.2801 1.2556 1.9731 3.4648 
7.0000 10.0000 1.0000 3.2365 0.0000 4.3039 2 -1.0000 1.0000 1.1930 9.2365 1.2365 -6.7635 5.2365 -2.7635 13.2365 0.2300 0.1952 0.2782 0.1917 0.3496 1.2447 1.9126 3.4040 
7.0000 11.0000 1.0000 -1.6689 1.0000 2.1799 2 -1.0000 1.0000 1.3590 -11.6689 -3.6689 4.3311 -7.6689 8.3311 0.3311 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7917 3.2924 
7.0000 12.0000 1.0000 -3.1106 1.0000 1.1869 2 -1.0000 1.0000 1.0050 2.8894 -5.1106 -13.1106 -1.1106 -9.1106 6.8894 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7847 3.2926 
7.0000 13.0000 1.0000 -0.2905 0.0000 0.5523 2 -1.0000 1.0000 1.5140 9.7095 -2.2905 -10.2905 1.7095 -6.2905 5.7095 0.2485 0.1638 0.2945 0.2139 0.3215 1.2422 1.7734 3.2681 
7.0000 14.0000 1.0000 2.7731 0.0000 -8.7651 8 1.0000 1.0000 1.2390 -7.2269 4.7731 8.7731 0.7731 12.7731 -3.2269 0.2360 0.1770 0.3656 0.3127 0.1620 1.2532 1.8806 3.3791 
7.0000 15.0000 1.0000 -2.5265 0.0000 3.2032 8 1.0000 0.0000 1.8540 -12.5265 -4.5265 7.4735 -8.5265 3.4735 -0.5265 0.3961 0.1629 0.2094 0.2760 0.2153 1.2597 1.8887 3.4023 
7.0000 16.0000 1.0000 1.1533 0.0000 -4.2205 2 -1.0000 0.0000 1.3670 -4.8467 7.1533 11.1533 -8.8467 3.1533 -0.8467 0.1760 0.3277 0.1736 0.3903 0.1827 1.2504 1.8589 3.3596 
7.0000 17.0000 1.0000 0.3051 0.0000 2.3364 2 -1.0000 1.0000 1.5160 -5.6949 2.3051 10.3051 -1.6949 6.3051 -9.6949 0.2339 0.2641 0.1848 0.3787 0.1907 1.2522 1.8273 3.3280 
7.0000 18.0000 1.0000 2.6256 0.0000 2.0943 2 -1.0000 1.0000 1.3760 8.6256 0.6256 -3.3744 4.6256 -7.3744 12.6256 0.1833 0.3312 0.3761 0.1610 0.2017 1.2533 1.9220 3.4291 
7.0000 19.0000 1.0000 0.7720 1.0000 2.0483 2 -1.0000 1.0000 0.7430 -5.2280 2.7720 10.7720 -1.2280 6.7720 -9.2280 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9970 3.4926 
7.0000 20.0000 1.0000 -2.0650 0.0000 2.2886 2 -1.0000 1.0000 0.8160 -12.0650 -0.0650 7.9350 -4.0650 3.9350 -8.0650 0.2714 0.2064 0.1752 0.2722 0.3306 1.2559 1.9591 3.4650 
7.0000 21.0000 1.0000 3.5460 0.0000 -3.0417 8 1.0000 1.0000 0.9890 -2.4540 5.5460 9.5460 1.5460 13.5460 -6.4540 0.2491 0.3639 0.1642 0.1934 0.2741 1.2447 1.7759 3.2706 
7.0000 22.0000 1.0000 -1.7072 1.0000 -2.5949 8 1.0000 1.0000 1.1150 8.2928 0.2928 -11.7072 4.2928 -7.7072 -3.7072 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7925 3.2926 
7.0000 23.0000 1.0000 -2.7397 1.0000 -4.1419 8 1.0000 1.0000 1.3710 -4.7397 3.2603 7.2603 -12.7397 -0.7397 -8.7397 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9630 3.4759 
7.0000 24.0000 1.0000 -1.5430 1.0000 1.1071 8 1.0000 0.0000 2.0440 4.4570 -3.5430 -11.5430 0.4570 -7.5430 8.4570 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8990 3.4092 
7.0000 25.0000 1.0000 2.7052 0.0000 4.2327 2 -1.0000 1.0000 1.1920 0.7052 8.7052 12.7052 -7.2948 4.7052 -3.2948 0.2759 0.1789 0.3462 0.2564 0.1915 1.2488 1.7553 3.2581 
7.0000 26.0000 1.0000 -0.1218 0.0000 -4.1193 8 1.0000 1.0000 1.1750 9.8782 -2.1218 -10.1218 1.8782 -6.1218 5.8782 0.1814 0.2685 0.2374 0.3163 0.2529 1.2565 1.9757 3.4824 
7.0000 27.0000 1.0000 0.0157 1.0000 -2.9435 8 1.0000 1.0000 0.7940 -5.9843 2.0157 6.0157 -1.9843 10.0157 -9.9843 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8971 3.3926 
7.0000 28.0000 1.0000 2.0275 0.0000 1.1697 2 -1.0000 1.0000 1.2650 -7.9725 0.0275 12.0275 -3.9725 8.0275 4.0275 0.1705 0.2338 0.3305 0.2388 0.2679 1.2414 1.7797 3.2673 
7.0000 29.0000 1.0000 -3.1192 1.0000 -1.4860 8 1.0000 1.0000 0.5430 6.8808 -1.1192 -13.1192 2.8808 -9.1192 -5.1192 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8956 3.3927 
7.0000 30.0000 1.0000 -3.7429 1.0000 1.2407 8 1.0000 0.0000 1.2110 2.2571 -9.7429 -13.7429 6.2571 -5.7429 -1.7429 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8308 3.3425 
7.0000 31.0000 1.0000 2.3993 0.0000 4.3207 2 -1.0000 1.0000 3.6630 8.3993 0.3993 -3.6007 4.3993 -7.6007 12.3993 0.1623 0.3038 0.2386 0.3935 0.1521 1.2503 1.9666 3.4763 
7.0000 32.0000 1.0000 -1.3854 1.0000 -5.1663 8 1.0000 1.0000 2.1710 -11.3854 -3.3854 8.6146 -7.3854 4.6146 0.6146 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9887 3.4925 
7.0000 33.0000 1.0000 0.5213 1.0000 -6.3678 8 1.0000 1.0000 1.6970 -5.4787 2.5213 6.5213 -1.4787 10.5213 -9.4787 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9898 3.4926 
7.0000 34.0000 1.0000 1.7405 1.0000 2.3996 2 -1.0000 1.0000 2.6630 7.7405 -4.2595 -8.2595 11.7405 -0.2595 3.7405 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9045 3.4092 
7.0000 35.0000 1.0000 2.0570 1.0000 1.5553 8 1.0000 0.0000 2.5870 0.0570 8.0570 12.0570 -7.9430 4.0570 -3.9430 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9685 3.4593 
7.0000 36.0000 1.0000 -0.5591 1.0000 2.5524 8 1.0000 0.0000 3.2600 -10.5591 -2.5591 9.4409 -6.5591 5.4409 1.4409 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9253 3.4259 
7.0000 37.0000 1.0000 -3.1869 1.0000 2.0567 2 -1.0000 1.0000 1.5580 6.8131 -1.1869 -13.1869 2.8131 -9.1869 -5.1869 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8034 3.2925 
7.0000 38.0000 1.0000 -1.0602 0.0000 -3.4536 8 1.0000 1.0000 2.5670 8.9398 0.9398 -11.0602 4.9398 -7.0602 -3.0602 0.2024 0.2854 0.2533 0.2121 0.2892 1.2424 1.7855 3.2683 
7.0000 39.0000 1.0000 -3.1024 0.0000 -1.4917 8 1.0000 1.0000 2.0090 -13.1024 -1.1024 6.8976 -5.1024 2.8976 -9.1024 0.2254 0.3156 0.1674 0.2150 0.3322 1.2557 1.8777 3.3982 
7.0000 40.0000 1.0000 -1.8967 0.0000 4.8807 2 -1.0000 1.0000 1.5890 -11.8967 0.1033 8.1033 -3.8967 4.1033 -7.8967 0.1726 0.2766 0.2354 0.3866 0.1793 1.2505 1.8096 3.3097 
7.0000 41.0000 1.0000 -2.1510 0.0000 -0.8100 8 1.0000 1.0000 1.8480 3.8490 -4.1510 -12.1510 -0.1510 -8.1510 7.8490 0.3306 0.1750 0.2166 0.3443 0.1761 1.2426 1.9241 3.4186 
7.0000 42.0000 1.0000 2.9454 0.0000 -2.6309 8 1.0000 1.0000 3.5420 12.9454 4.9454 -3.0546 8.9454 -7.0546 0.9454 0.1510 0.3006 0.2570 0.3272 0.2122 1.2480 1.9039 3.4072 
7.0000 43.0000 1.0000 1.9485 1.0000 -2.3914 8 1.0000 1.0000 3.9530 11.9485 -0.0515 -4.0515 3.9485 -8.0515 7.9485 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9094 3.4093 
7.0000 44.0000 1.0000 2.3742 0.0000 -1.9818 8 1.0000 1.0000 3.3050 -7.6258 0.3742 8.3742 -3.6258 12.3742 4.3742 0.2367 0.3521 0.1517 0.2169 0.2913 1.2488 1.9922 3.4913 
7.0000 45.0000 1.0000 -1.3017 0.0000 5.1625 2 -1.0000 1.0000 0.9950 4.6983 -3.3017 -11.3017 0.6983 -7.3017 8.6983 0.2032 0.2517 0.2819 0.2265 0.2855 1.2488 1.7677 3.2580 
7.0000 46.0000 1.0000 0.9722 0.0000 2.7160 2 -1.0000 1.0000 0.8280 10.9722 2.9722 -9.0278 6.9722 -5.0278 -1.0278 0.2798 0.1775 0.2673 0.2391 0.2883 1.2520 1.9037 3.3945 
7.0000 47.0000 1.0000 1.3643 0.0000 0.6976 2 -1.0000 1.0000 2.7350 11.3643 3.3643 -8.6357 7.3643 -4.6357 -0.6357 0.2863 0.1972 0.3075 0.1918 0.2682 1.2510 1.9195 3.4102 
7.0000 48.0000 1.0000 -1.5059 0.0000 1.0128 8 1.0000 0.0000 0.8930 -7.5059 4.4941 8.4941 -11.5059 0.4941 -3.5059 0.1887 0.3653 0.1742 0.2197 0.2952 1.2431 1.7868 3.2858 
7.0000 49.0000 1.0000 -1.4834 1.0000 -7.2898 8 1.0000 1.0000 2.1920 8.5166 0.5166 -11.4834 4.5166 -7.4834 -3.4834 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9534 3.4592 
7.0000 50.0000 1.0000 -2.8070 1.0000 -3.1710 2 -1.0000 0.0000 2.3580 -12.8070 -0.8070 7.1930 -4.8070 3.1930 -8.8070 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7841 3.2925 
