subNo index mean periodicity testLevel pressedKey answer isCorrect rt reversal s1 s2 s3 s4 s5 s6 t1 t2 t3 t4 t5 seqDuration startInterval trialDuration 
7.0000 1.0000 0.0000 0.0000 11.0000 2 -1.0000 1.0000 1.8620 0.0000 -6.0000 6.0000 10.0000 -10.0000 2.0000 -2.0000 0.1602 0.3080 0.2510 0.1690 0.3579 1.2462 1.7893 3.2888 
7.0000 2.0000 4.0000 1.0000 -11.0000 8 1.0000 1.0000 0.8610 0.0000 14.0000 2.0000 -6.0000 6.0000 -2.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7714 3.2758 
7.0000 3.0000 2.0000 1.0000 -11.0000 8 1.0000 1.0000 1.3130 0.0000 12.0000 0.0000 -8.0000 4.0000 -4.0000 8.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.9426 3.4426 
7.0000 4.0000 4.0000 1.0000 11.0000 2 -1.0000 1.0000 2.5920 0.0000 14.0000 2.0000 -2.0000 6.0000 -6.0000 10.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7690 3.2592 
7.0000 5.0000 -4.0000 0.0000 -11.0000 8 1.0000 1.0000 2.0590 0.0000 -2.0000 -10.0000 -14.0000 6.0000 -6.0000 2.0000 0.3393 0.1656 0.2654 0.1986 0.2757 1.2446 1.9473 3.4539 
7.0000 6.0000 4.0000 1.0000 9.0000 2 -1.0000 1.0000 2.6260 0.0000 -2.0000 10.0000 14.0000 -6.0000 6.0000 2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7813 3.2925 
7.0000 7.0000 0.0000 1.0000 9.0000 2 -1.0000 1.0000 2.2170 0.0000 -10.0000 -2.0000 6.0000 -6.0000 10.0000 2.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8052 3.3092 
7.0000 8.0000 4.0000 1.0000 9.0000 2 -1.0000 1.0000 3.3610 0.0000 10.0000 2.0000 -2.0000 6.0000 -6.0000 14.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.8430 3.3425 
7.0000 9.0000 4.0000 0.0000 9.0000 2 -1.0000 1.0000 1.4930 0.0000 -6.0000 6.0000 14.0000 2.0000 10.0000 -2.0000 0.1851 0.2306 0.3729 0.2964 0.1587 1.2437 1.7747 3.2695 
7.0000 10.0000 2.0000 1.0000 -7.0000 8 1.0000 1.0000 1.4660 0.0000 -4.0000 4.0000 12.0000 0.0000 8.0000 -8.0000 0.2500 0.2500 0.2500 0.2500 0.2500 1.2500 1.7570 3.2592 
